# mass_1, mass_2, spin, p0, e0, x0, dist, qS, phiS, qK, phiK, Phi_phi0, Phi_theta0, Phi_r0
390245.42380658444,5.584632972989361,0.5275901102102263,14.271690328033507,0.614115341929844,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
490904.6786031657,33.733432785906935,0.5570665228491988,19.684088791301335,0.5992121937538163,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
835180.0342879076,6.359699071246159,0.13527852350485095,11.26922280624221,0.632429587874839,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
3253643.7331502913,37.47647379132261,0.61249797030574,8.537453234678654,0.13707659376892906,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
173449.8308322856,2.141788657405333,0.7356874720844848,16.935149024630515,0.3784541218871962,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
161397.19045856432,2.6380937641721154,0.5485364244217146,18.926824064151145,0.1466012676765637,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
5718218.198290161,7.181149361891144,0.768584480738151,4.639783325045409,0.08770960940572374,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
1279887.9904820945,14.637858711692484,0.871391344894969,9.969284898999573,0.08227965526613022,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
152344.5087524748,0.15759912988728855,0.44234498672525563,10.230219710564478,0.0019991951497980278,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
642757.2450161334,32.93196997778084,0.659465354680834,17.19134559449602,0.5467876126663377,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
564899.1235071984,5.202053138790927,0.6406098696419207,12.034206382510842,0.14206244621243902,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
1905543.8065366705,89.50315926326786,0.9168745601370969,12.196504252323953,0.6560590705929642,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
113065.35345917908,1.3576268260369633,0.9979879206948604,18.48672299759647,0.2944328678776436,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
2313014.6419150573,5.970762054858123,0.5385116947854444,7.004877109359784,0.6358616318368112,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
3760250.052969539,12.030635173130436,0.6553449171730654,6.309365236283236,0.10581384035162715,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
2153444.2831817525,10.732973416549305,0.051334891905899946,9.139213357806323,0.8051758906970641,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
860974.0438700977,13.297781886628886,0.6356126158919242,12.229024846292155,0.3718458335050979,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
9214949.460334035,9.405999188244067,0.4855123624359338,5.486149991200153,0.30839034043073993,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
144780.63993748327,3.7287394451930567,0.6880440388157102,21.609319411273976,0.07801759737721231,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
691095.699347798,0.76790880840317,0.3158621085564907,8.119393356984292,0.6095360858955768,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
2471753.7537505804,3.2193134159982653,0.404524698156266,6.59045231633043,0.04419880317257613,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
106605.49575025206,5.784729458879571,0.6056145231189839,27.127563384580082,0.5751933762744683,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
7226022.137682309,16.560775828672295,0.5162657132173474,5.8480797744376325,0.13433114328483053,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
103414.14020804102,0.3023295933963895,0.5836652506622564,13.850249863797195,0.011476388529146498,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
206994.40781978407,4.932141957566402,0.8784467779342918,19.094041902751744,0.2079984975157742,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
435147.5126471735,3.479145575909142,0.5431986198701328,12.106829354255456,0.6278953366892955,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
338723.9216801156,14.9396413063193,0.9258321695435571,19.33530602382158,0.4478359732074873,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
1004276.2277821588,7.847008003055257,0.6589276463537932,9.76259339974876,0.6218989068786531,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
9534051.528535632,16.214570369408523,0.177686003310492,6.564748365291135,0.0832796008369726,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
7598212.670125671,17.05201679925237,0.5970758104884213,5.640432194204416,0.4135172449898301,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
5176410.970794542,97.91047189996591,0.32198107430521283,9.096612852450322,0.693121076746598,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
5954387.964702618,30.160341650667547,0.9172969338758904,5.3284862530126285,0.5331506219783707,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
1630749.2984672068,145.31142361961977,0.40862863377976527,16.485253072996528,0.14098379966642213,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
6711146.501773158,10.09110041567337,0.703231739767366,5.150960966128083,0.6977527929156635,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
9688496.73843362,11.637822841932945,0.6274747400131033,4.8620974746704,0.11882309584292136,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
705105.4407303896,6.227223255947088,0.6903306609752939,10.46103784871079,0.743534586703979,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
199308.2803883421,2.639072396219817,0.1819553112634578,17.44426349726209,0.3788756453988568,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
509090.55754939775,0.6906678667387649,0.7518999792395756,7.674285638959935,0.09323011501904914,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
221715.45892725067,0.6176788352731479,0.30943307777076745,11.69750551102632,0.5746500728638572,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
1517457.8533491744,110.25311702518653,0.6288049773309542,14.84490794726898,0.6666749746652305,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
791639.0463084293,4.822945454664632,0.800216524017429,9.537846337788302,0.5404686328208298,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
298290.64018393785,22.378698502715714,0.699191908437321,23.354341752436518,0.3291799564039988,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
229114.1752316708,2.272401120469883,0.6645827547910094,14.391011757812308,0.676874225138051,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
4168087.5143071683,38.78511448162524,0.774085212518049,6.909578617496145,0.7665140882488126,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
3937526.5275866925,372.99151455839177,0.5573145492966353,12.3806812645647,0.7533209627034817,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
2119736.1464354824,54.68218780784452,0.751236313372626,10.974266710201526,0.2868483055112299,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
197787.5408591299,17.920442102334203,0.35554249950527195,22.54911746833956,0.8949921704868533,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
8222632.491654529,49.10773277250821,0.31570926535588617,7.378689931303263,0.595501140991863,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
322020.24130291265,22.184359577806564,0.9782692005836612,21.93901614690248,0.4265060519594902,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
815264.8182735122,1.423249866367685,0.7162282057820905,7.399434707490512,0.21926155035153133,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
542567.5113490493,34.52938106974113,0.9941095939859335,18.936447084074675,0.32722114299253074,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
272841.8587135667,0.7959188831146008,0.6914369970367669,10.789323349745125,0.1348234384330619,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
325655.7372096508,4.251547119025519,0.2092216949865376,14.849579894045505,0.6875824312577661,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
3126262.060748057,20.837361935067346,0.5363577310974242,7.8785804211174595,0.10700677368487005,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
402025.6844834459,33.91299631765562,0.7062611321564449,21.870017820434132,0.5215160384176601,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
5981165.018702846,179.75687545761352,0.7248007077451365,8.943212532495892,0.24790843612326172,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
1368173.6316212125,109.78328610068426,0.12726141894019444,17.184665527300385,0.1250763479568329,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
169032.0099314864,0.45534125671104675,0.13565969428104918,12.864743637403002,0.3126114617734852,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
2299746.6752387662,53.17713371130893,0.7733473618201246,10.454118148233217,0.20862764473809378,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
9498576.08742692,456.5098157414294,0.8720126917061576,8.62810702167073,0.05517965880264142,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
265255.81300777587,3.5914728235960376,0.9219104395541814,15.069340406906562,0.526355497057609,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
308720.82587672997,0.42570020831091526,0.7005241790786312,8.776837630362307,0.015213442822880507,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
139823.71813598718,6.116747910226503,0.6909554583926361,24.772622554679355,0.2589237540085065,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
1890141.1829014912,6.413557794432038,0.5447018439022223,7.598587602145386,0.05803197797904053,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
113724.38561888841,0.8682835099022438,0.5906322532453059,16.120243678613342,0.6754843943738383,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
545269.1916202299,8.649243655515265,0.025619971583428117,14.57948222696173,0.538365034464757,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
594433.7020890544,23.88774078342545,0.4471137294977476,17.097838002925,0.4008677894154134,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
1729446.1185287929,4.288241990694898,0.3065088274841695,8.003844542219998,0.3911644977514293,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
273048.5652812704,13.440253575805778,0.89505495478891,20.835988956991063,0.5217460756907939,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
165017.17198184898,9.994077699667452,0.562044146158796,25.595103271721978,0.4320973432071463,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
441829.5326983825,8.778033687726944,0.5684541123811576,15.512580453260084,0.08189551010865476,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
1590324.691111715,120.54548401544945,0.3375207707736704,16.00395665461517,0.28955479794223504,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
455728.33768172615,0.4606671727092042,0.04502846639814774,9.230876167533244,0.29070466092522584,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
145291.16892759057,5.349445054048042,0.3075689327145911,23.799478606629375,0.35315986348164974,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
1382384.3005741048,60.59242671461144,0.9270714232825856,13.69396923333405,0.05287016559125864,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
3660074.7601200626,6.133685393492214,0.5826188660168305,6.057456989917527,0.5389613785808677,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
5346990.012695324,81.8381781116424,0.5754435677686145,7.902747059036131,0.756070174420372,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
6490854.8545722375,97.97635429372404,0.11034572938424936,8.962511203566615,0.8038888129305715,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
1536247.582881735,21.584987273166085,0.45705965967992007,10.860303422325133,0.2281374254623803,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
1612228.0029049537,52.45006857638355,0.5867954740251187,12.002340158551311,0.7164658249412192,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
2989773.9945063847,23.869809050983903,0.3139159912723343,8.796422305280696,0.17449469348951888,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
1479155.0268176121,74.55252898051992,0.9745377790795813,12.485366296315481,0.7857114077310199,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
1392381.227457099,13.948680144890204,0.31399639459619855,10.618828613364322,0.23032096099588595,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
9484670.368141277,27.561934479066196,0.1861774648612051,7.267577988926939,0.54712111271195,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
517780.2617437304,6.049024043972604,0.48842443211377856,12.983815543091852,0.536140159902615,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
1480684.7278211177,46.52331284721983,0.9634943809059684,12.044484132757876,0.46952064957113016,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
5892233.621691706,38.706235736387995,0.6421219319088487,6.690233402840078,0.4986185699237776,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
1766859.0179692588,86.77341351158799,0.40678463839088996,13.917131266712886,0.42648168385798946,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
572285.4408556959,1.3430780224324166,0.07807114804881012,10.05121315260633,0.01112509818576416,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
172538.88832230036,0.28239138398033536,0.0631025141220613,11.760233435530473,0.024122136726265463,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
290519.8458560391,17.416057102876813,0.08787515289817996,21.461648702025176,0.7228308557613731,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
7424141.948304683,36.35146007830098,0.1928154184552417,7.737587146443831,0.6203270104638784,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
152021.66015817694,2.3173774050929654,0.549672947449758,16.260208246882826,0.8521227469235271,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
1016163.8817299878,1.621125075807018,0.8218261292971487,6.505263819144673,0.5733965646734129,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
6820473.147596437,189.75627456571408,0.31665208632331554,9.498902562873386,0.20764939995725656,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
308719.7688395899,0.7113633975573456,0.20064108384964296,10.944278173769122,0.14751296545855647,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
1832877.8234020544,35.27123737904111,0.9169295000374837,10.244485146460608,0.2922027698402213,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
7217400.632482189,60.041056097421986,0.5567110168835491,6.903051710874952,0.7389703091513276,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
4305256.499327559,371.24744014654425,0.38915258717801415,12.666145302603043,0.6165723402825137,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
1212357.5417180932,107.295111728833,0.8006209074621949,16.828953973382095,0.4578234073541953,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
473035.0034816732,4.243336284725185,0.5182805209654483,12.626243369963278,0.3374679178106053,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
336216.2043897112,7.56788048150329,0.7061118635410907,16.02315045363038,0.6570032199249618,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
2507737.264789374,35.28611975528059,0.33225466800977915,9.811649670034301,0.6675318189151411,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
683365.0060619516,1.06575692231968,0.1782729164622701,8.886017716204078,0.05199891814125964,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
1789441.9230322933,4.7175881451267365,0.2318996437357497,8.27305429782322,0.6644218642292004,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
651471.0177257116,0.6967572482578825,0.9413554272893823,6.183914615910925,0.5107634376077939,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
1730307.891032753,22.426103564920005,0.7771725406383257,9.72345085378532,0.19346030943062315,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
583662.4911727057,0.762876878159201,0.6457386588246489,7.290479823087742,0.7813009027723458,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
108107.2437120818,0.2777366309821471,0.8160441344687918,11.132422760654215,0.8562557627883028,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
1012033.4322867421,10.42524944308109,0.7402969879628267,10.57389783209215,0.007950106775135957,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
410153.2653326744,0.6759120707533056,0.7013690797592993,8.562474375771485,0.10312958975396673,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
3727651.3176345523,12.699711754093265,0.38697862581689074,7.25916141433909,0.34061782368216015,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
1004739.3941133332,2.1471655914104857,0.043650640574722295,9.24483031991689,0.5373682845889022,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
6787113.767614614,17.42937605194247,0.9058315965429173,4.475880190959566,0.6140192353313045,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
782328.1072938764,24.646390850797957,0.2444944987842439,15.611564341288778,0.010362616024957484,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
1053706.1454093738,2.096722169680447,0.587932260680341,7.561362293282069,0.29310893354162937,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
1336681.570921943,2.9336497407645123,0.20685040856655132,8.4404783017112,0.36854785986385447,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
211244.94557170375,0.22666129595196832,0.16236729319074575,10.255554378473422,0.24311732812511916,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
9095429.523648858,73.75759609327261,0.863361830526723,5.646966962332321,0.4233121629731992,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
302931.86654817685,13.767813401572901,0.4052813243610843,20.91294812768266,0.300263116625895,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
1010180.7819952827,2.069163739122683,0.6599804215418816,7.422511508152647,0.508406283302984,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
431235.8955196249,42.13277945803182,0.335511859845934,23.01244692805303,0.4164330629756784,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
7987286.183867059,336.7451080697652,0.22845896998103915,9.904682536161289,0.7040041017731061,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
659626.6463092335,6.4795065641273,0.34266386355750694,12.305108580459438,0.2677598054866019,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
623211.3125966423,3.8730240706266463,0.7409945419118836,10.41110057670341,0.4117170751558164,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
7202358.194255414,312.3616938268871,0.3658102483608168,10.14000430959458,0.04076675402271445,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
7420131.293400455,54.325351869787006,0.6928209436794359,6.298656618684061,0.6917226387426043,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
625152.238327447,11.068606337058432,0.5531312050721281,13.826001194159984,0.3096752406507848,1.0,1.0,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,1.0471975511965976,0.0,1.0471975511965976
